PC1,PC2,Virus
0.8130162,-0.2603691,Lassa
1.7986646,0.50438946,Lassa
1.2622674,-0.9714574,Lassa
1.2515967,-1.004216,Lassa
2.029889,0.47519875,Lassa
1.3251916,-1.095963,Lassa
1.3033028,-1.1347563,Lassa
1.2745308,-1.1026077,Lassa
1.2728856,-1.1303624,Lassa
1.855188,0.52583843,Lassa
1.2403401,-0.86056626,Lassa
1.2275918,-0.98044074,Lassa
1.8503085,0.5102476,Lassa
1.77364,0.2727413,Lassa
2.1337214,0.5326014,Lassa
1.1859633,-1.0936435,Lassa
2.1034765,0.35691068,Lassa
1.2103333,-1.1098828,Lassa
1.393685,-1.032826,Lassa
2.1504686,0.25361517,Lassa
1.9014422,0.45851013,Lassa
1.2272387,-1.0183454,Lassa
1.1947546,-1.1097069,Lassa
2.0004594,0.5325287,Lassa
2.1884758,0.31380153,Lassa
1.3118182,-1.0909663,Lassa
1.3031245,-0.94976425,Lassa
1.2265276,-0.9689878,Lassa
1.3041466,-0.95672,Lassa
1.3364227,-0.95899975,Lassa
2.0291598,0.4046291,Lassa
1.3023355,-1.099543,Lassa
1.3180414,-0.99560887,Lassa
1.8923309,0.3781798,Lassa
1.2940503,-1.071561,Lassa
1.2858368,-0.92503244,Lassa
1.316438,-0.85838604,Lassa
1.3095529,-1.1021216,Lassa
1.3448626,-1.1201258,Lassa
1.3032061,-1.0682509,Lassa
1.9482942,0.3979922,Lassa
1.8795539,0.23781268,Lassa
1.8763363,0.366982,Lassa
2.1535842,0.434477,Lassa
2.2176456,0.24733365,Lassa
1.2282258,-0.97387445,Lassa
1.2811241,-0.9047046,Lassa
1.9353067,0.3966989,Lassa
1.8816092,0.41138494,Lassa
1.9313843,0.4448291,Lassa
1.3511956,-0.93043685,Lassa
2.1919508,0.47207913,Lassa
1.3042412,-1.1267408,Lassa
1.3182219,-1.0765371,Lassa
1.9199622,0.41359407,Lassa
1.3404363,-1.104065,Lassa
2.193791,0.4134546,Lassa
2.2461178,0.35761538,Lassa
1.2894884,-1.0337219,Lassa
1.9093162,0.5410463,Lassa
1.3580695,-1.0535434,Lassa
1.4018538,-1.0084759,Lassa
1.347459,-1.1106299,Lassa
1.8496258,0.60792756,Lassa
1.4048218,-1.0182265,Lassa
1.9358215,0.5945084,Lassa
1.9580868,0.6002054,Lassa
1.1839881,-1.0281974,Lassa
2.2643745,0.28770712,Lassa
1.9019735,0.44900924,Lassa
2.2271793,0.35930082,Lassa
1.3467939,-0.97828645,Lassa
1.8377905,0.45941666,Lassa
1.7981355,0.3724704,Lassa
2.2265403,0.45750815,Lassa
0.88596165,-0.9702838,Lassa
1.3518091,-1.0939065,Lassa
2.2086196,0.28002006,Lassa
1.7931092,0.45310065,Lassa
1.5410756,-1.17118,Lassa
1.5370185,0.0911771,Lassa
2.2689495,0.29252684,Lassa
1.3156383,-1.0563078,Lassa
1.9170606,0.5402956,Lassa
1.8743612,0.5678701,Lassa
2.168445,0.4673295,Lassa
1.3495377,-1.3024312,Lassa
1.3617493,-1.1110882,Lassa
2.1745496,0.34345892,Lassa
1.8953949,0.5315682,Lassa
2.2283683,0.3565081,Lassa
1.8347657,0.43941382,Lassa
2.2125928,0.36625195,Lassa
2.2027194,0.37091243,Lassa
1.8948352,0.5212869,Lassa
1.9494534,0.2043954,Lassa
2.1411567,0.18795215,Lassa
1.3371662,-1.0531998,Lassa
1.38599,-1.0688998,Lassa
2.198308,0.39014167,Lassa
2.160616,0.37361747,Lassa
1.2371367,-1.0648776,Lassa
1.2927316,-1.1677159,Lassa
1.2943884,-1.0071343,Lassa
1.8882223,0.34461305,Lassa
1.2003868,-0.9540855,Lassa
1.9821644,0.3465997,Lassa
1.8438779,0.40707487,Lassa
1.2648032,-0.82791024,Lassa
1.757894,0.5964967,Lassa
2.1930833,0.6830134,Lassa
2.151034,0.5567659,Lassa
1.3627019,-1.1666962,Lassa
2.214617,0.50461054,Lassa
2.2159142,0.4112102,Lassa
1.3280792,-1.0587167,Lassa
2.2227104,0.3592777,Lassa
2.126286,0.23689586,Lassa
1.784209,0.49300036,Lassa
1.7408843,0.5317092,Lassa
1.7460368,0.51969904,Lassa
1.8030812,0.41381514,Lassa
1.9059168,0.47632062,Lassa
2.1829903,0.31550232,Lassa
1.8234746,0.34384963,Lassa
2.2391348,0.39769286,Lassa
2.3064501,0.2915151,Lassa
1.8232967,0.38674924,Lassa
1.2812717,-1.0177982,Lassa
1.2448673,-1.0193436,Lassa
1.8419468,0.5393254,Lassa
2.2677183,0.36505756,Lassa
1.875547,0.47756317,Lassa
1.3099401,-1.1833117,Lassa
1.8531023,0.46374372,Lassa
1.316952,-1.138969,Lassa
1.3619698,-1.1615518,Lassa
1.3622247,-0.9976034,Lassa
1.3533543,-0.9617957,Lassa
1.8959308,0.46458623,Lassa
2.1229172,0.41756213,Lassa
2.1409616,0.38370356,Lassa
1.379287,-0.97527975,Lassa
1.9296874,0.51671886,Lassa
1.2805485,-0.9677804,Lassa
2.2049286,0.4027496,Lassa
2.1793375,0.4575529,Lassa
1.31125,-0.95765066,Lassa
2.219244,0.2342978,Lassa
1.2658172,-0.9372389,Lassa
